CustomerID,MerchantName,TransactionRank,TransactionRedeemedPoints,TransactionValue,TransactionFrom(days),CustomerLastTransactionFrom(days)
549,Marketplace Central,1,1450,145,254,254
550,Zest Market,1,1032,103.2,130,130
551,Marketplace Central,1,5319,531.9,197,197
552,Marketplace Central,1,3600,360,34,34
553,Marketplace Central,1,4840,484,49,49
554,Marketplace Central,1,2036,203.6,72,65
554,Marketplace Central,2,5680,568,65,65
555,Herbal Wellness,1,1250,125,251,251
556,Threads Royale,1,1920,192,128,128
557,Family Grocers,1,1710,171,308,308
558,Grill Emperor,1,880,88,246,246
559,Marketplace Central,1,2040,204,299,299
560,Zest Market,1,1280,128,18,18
561,Marketplace Central,1,3530,353,6,6
562,Zest Market,1,1780,178,347,89
562,Zest Market,2,760,76,89,89
563,Family Grocers,1,1140,114,163,163
564,Family Grocers,1,4470,447,193,45
564,Marketplace Central,1,5780,578,45,45
565,Marketplace Central,1,1450,145,41,41
566,Family Grocers,1,2880,288,269,269
567,Herbal Wellness,1,1480,148,10,10
568,Marketplace Central,1,1820,182,119,119
568,Smokehouse Grill,1,7760,776,368,119
568,Mamma Mia,1,1960,196,400,119
568,Zest Market,1,12431,1243.1,374,119
569,Marketplace Central,1,2240,224,32,32
570,Marketplace Central,1,1760,176,170,170
571,Marketplace Central,1,1600,160,258,258
572,Marketplace Central,1,900,90,12,12
572,Zest Market,1,827,82.7,358,12
573,Family Grocers,1,15017,1501.7,161,161
574,Marketplace Central,1,2600,260,191,191
575,Nuts & Seeds Co.,1,1150,115,261,261
576,Family Grocers,1,6602,660.2,235,235
577,Zest Market,1,2040,204,358,358
578,Marketplace Central,1,11774,1177.4,102,102
579,Family Grocers,1,3200,320,34,34
580,Family Grocers,1,3340,334,125,125
581,Aroma Beans,1,5400,540,343,272
581,Aroma Beans,2,770,77,272,272
582,Marketplace Central,1,9923,992.3,230,230
583,Peppers Diner,1,3193,319.3,300,300
584,Threads Royale,1,12000,1200,6,6
585,Marketplace Central,1,2040,204,139,139
586,Aroma Beans,1,2160,216,379,379
587,Grill Emperor,1,2794,279.4,20,20
587,Nuts & Seeds Co.,1,3410,341,255,20
588,Aroma Beans,1,1823,182.3,238,238
589,Nuts & Seeds Co.,1,9100,910,45,45
590,Marketplace Central,1,3420,342,40,40
591,Aroma Beans,1,1500,150,274,274
592,Marketplace Central,1,2705,270.5,28,28
593,Smokehouse Grill,1,2320,232,62,62
594,Marketplace Central,1,3680,368,271,20
594,Marketplace Central,2,6950,695,20,20
594,Herbal Wellness,1,3260,326,430,20
595,Marketplace Central,1,880,88,208,7
595,Marketplace Central,2,500,50,71,7
595,Marketplace Central,3,220,22,7,7
596,Nuts & Seeds Co.,1,1190,119,20,20
597,Marketplace Central,1,5420,542,71,71
598,FryBird,1,3120,312,32,32
599,Marketplace Central,1,1580,158,307,307
600,Threads Royale,1,3100,310,20,20
601,Family Grocers,1,2180,218,75,75
602,Marketplace Central,1,1480,148,274,116
602,Marketplace Central,2,660,66,116,116
603,Marketplace Central,1,1500,150,27,27
603,Threads Royale,1,2990,299,269,27
604,Peppers Diner,1,3647,364.7,222,222
605,Marketplace Central,1,2450,245,41,41
606,Marketplace Central,1,2080,208,11,11
607,Family Grocers,1,940,94,251,34
607,Family Grocers,2,500,50,34,34
608,Marketplace Central,1,1560,156,25,25
609,Marketplace Central,1,1440,144,193,193
610,Threads Royale,1,2880,288,62,62
611,Family Grocers,1,1170,117,223,223
612,Marketplace Central,1,600,60,5,5
613,TouchTech Innovations,1,500,50,548,548
614,Family Grocers,1,2054,205.4,121,121
615,Family Grocers,1,2138,213.8,256,256
616,Marketplace Central,1,2380,238,197,197
617,Family Grocers,1,1598,159.8,258,258
618,Family Grocers,1,1096,109.6,264,264
619,Family Grocers,1,1570,157,264,264
620,Marketplace Central,1,660,66,160,160
621,Marketplace Central,1,2320,232,20,20
622,Marketplace Central,1,2060,206,14,14
623,Marketplace Central,1,3400,340,38,38
624,Family Grocers,1,2980,298,274,118
624,Marketplace Central,1,4360,436,235,118
624,Marketplace Central,2,3300,330,118,118
625,Grill Emperor,1,2450,245,261,261
626,Marketplace Central,1,2380,238,74,74
627,Marketplace Central,1,1346,134.6,227,227
628,Marketplace Central,1,21240,2124,245,245
629,Herbal Wellness,1,4350,435,13,13
630,Retro Rewind,1,5800,580,19,19
631,Family Grocers,1,676,67.6,298,211
631,Family Grocers,2,400,40,211,211
632,Family Grocers,1,1600,160,152,152
633,Marketplace Central,1,1570,157,250,250
634,Zest Market,1,3040,304,86,86
635,Marketplace Central,1,1300,130,172,172
636,Marketplace Central,1,1400,140,300,80
636,Marketplace Central,2,1060,106,80,80
637,Marketplace Central,1,2053,205.3,112,112
638,Threads Royale,1,3000,300,9,9
639,Marketplace Central,1,570,57,41,41
639,Zest Market,1,643,64.3,408,41
639,Zest Market,2,693,69.3,334,41
640,Marketplace Central,1,1860,186,63,63
641,Cakeland,1,2221,222.1,253,253
642,Marketplace Central,1,2320,232,259,259
643,Marketplace Central,1,2520,252,90,90
644,Marketplace Central,1,3540,354,177,177
645,Grill Emperor,1,1637,163.7,343,66
645,Grill Emperor,2,2360,236,87,66
645,Smokehouse Grill,1,2750,275,86,66
645,Smokehouse Grill,2,3645,364.5,66,66
646,Marketplace Central,1,1340,134,112,112
647,Threads Royale,1,2220,222,47,47
648,Marketplace Central,1,3300,330,34,34
649,Marketplace Central,1,1090,109,261,261
650,Marketplace Central,1,2530,253,34,34
651,Herbal Wellness,1,1640,164,374,374
652,Aroma Beans,1,2700,270,282,282
653,Threads Royale,1,2330,233,270,270
654,Zest Market,1,6430,643,194,194
655,Marketplace Central,1,860,86,19,19
656,Smokehouse Grill,1,1400,140,216,216
657,Marketplace Central,1,2080,208,117,117
658,Marketplace Central,1,2500,250,78,78
659,Family Grocers,1,2978,297.8,121,121
660,Family Grocers,1,2580,258,52,52
661,Marketplace Central,1,1400,140,284,284
662,Marketplace Central,1,8520,852,206,206
663,Grill Emperor,1,2180,218,270,270
664,Marketplace Central,1,1200,120,213,213
665,Marketplace Central,1,1470,147,307,307
666,Marketplace Central,1,4263,426.3,44,44
667,Herbal Wellness,1,760,76,190,190
668,Marketplace Central,1,1280,128,280,280
669,Family Grocers,1,1240,124,303,303
670,Marketplace Central,1,3300,330,15,15
671,Marketplace Central,1,2880,288,249,249
672,Herbal Wellness,1,1040,104,347,347
673,Threads Royale,1,2290,229,34,34
674,Marketplace Central,1,8280,828,245,245
675,Marketplace Central,1,810,81,255,255
676,Herbal Wellness,1,1940,194,189,189
677,Grill Emperor,1,1420,142,315,315
678,Smokehouse Grill,1,1980,198,347,347
679,Marketplace Central,1,3060,306,114,114
680,Threads Royale,1,2880,288,35,35
681,Herbal Wellness,1,1940,194,69,69
682,Family Grocers,1,2520,252,253,253
683,Family Grocers,1,1570,157,292,292
684,Marketplace Central,1,3080,308,20,20
685,Marketplace Central,1,1300,130,90,90
686,Marketplace Central,1,1171,117.1,212,212
687,Herbal Wellness,1,1200,120,103,103
687,Herbal Wellness,2,1980,198,103,103
688,Herbal Wellness,1,1640,164,401,401
689,Marketplace Central,1,1700,170,180,180
690,Grill Emperor,1,4160,416,279,279
691,Marketplace Central,1,2700,270,41,41
692,Marketplace Central,1,690,69,262,262
693,Family Grocers,1,4320,432,124,124
694,Marketplace Central,1,1840,184,250,250
695,Marketplace Central,1,1340,134,231,231
696,Family Grocers,1,2976,297.6,258,258
697,Marketplace Central,1,1980,198,43,43
698,City Squad Fashions,1,4100,410,109,109
699,Marketplace Central,1,2960,296,132,132
700,Peppers Diner,1,4700,470,273,273
701,Smokehouse Grill,1,980,98,219,219
702,Marketplace Central,1,2800,280,222,222
703,Marketplace Central,1,6600,660,252,27
703,Marketplace Central,2,4600,460,27,27
704,Family Grocers,1,3420,342,267,267
705,Family Grocers,1,1709,170.9,74,74
706,Marketplace Central,1,1500,150,320,72
706,Marketplace Central,2,980,98,72,72
707,Marketplace Central,1,1680,168,50,50
708,Grill Emperor,1,1500,150,200,200
709,Threads Royale,1,5740,574,80,80
710,Nuts & Seeds Co.,1,6040,604,165,165
711,Herbal Wellness,1,1440,144,153,153
712,Grill Emperor,1,740,74,226,226
713,Marketplace Central,1,4460,446,96,96
714,Marketplace Central,1,3520,352,27,27
715,Smokehouse Grill,1,3360,336,41,41
716,Marketplace Central,1,1340,134,68,68
717,Aroma Beans,1,2620,262,266,266
718,Marketplace Central,1,14180,1418,45,45
719,Marketplace Central,1,1820,182,104,104
720,Grill Emperor,1,1417,141.7,388,388
721,Marketplace Central,1,2478,247.8,248,248
722,Cakeland,1,1120,112,12,12
723,Grill Emperor,1,1600,160,412,223
723,Grill Emperor,2,880,88,223,223
724,Herbal Wellness,1,1900,190,308,308
725,Marketplace Central,1,1340,134,323,39
725,Marketplace Central,2,1320,132,39,39
726,Marketplace Central,1,2860,286,20,20
727,Marketplace Central,1,4140,414,240,44
727,Marketplace Central,2,3223,322.3,44,44
728,Marketplace Central,1,3300,330,228,228
729,Family Grocers,1,23587,2358.7,78,78
730,Zanobia Textiles,1,3700,370,3,3
731,Marketplace Central,1,2200,220,299,299
732,Family Grocers,1,400,40,266,34
732,Family Grocers,2,1653,165.3,34,34
732,Marketplace Central,1,2900,290,319,34
732,Threads Royale,1,2040,204,138,34
733,Grill Emperor,1,885,88.5,73,73
734,Family Grocers,1,3800,380,245,245
735,Smokehouse Grill,1,786,78.6,400,400
736,Marketplace Central,1,10720,1072,12,12
737,Marketplace Central,1,7980,798,251,34
737,Marketplace Central,2,10850,1085,34,34
737,Marketplace Central,3,2510,251,34,34
738,Family Grocers,1,1706,170.6,260,260
739,Marketplace Central,1,2620,262,301,301
740,Marketplace Central,1,1900,190,116,116
741,Smokehouse Grill,1,2960,296,47,47
742,Marketplace Central,1,2580,258,5,5
743,Marketplace Central,1,2110,211,27,27
744,Marketplace Central,1,3080,308,240,240
745,Family Grocers,1,1820,182,216,216
746,Marketplace Central,1,12680,1268,10,10
747,Marketplace Central,1,2380,238,247,247
748,Herbal Wellness,1,1840,184,75,75
749,Marketplace Central,1,7000,700,13,13
750,Marketplace Central,1,10880,1088,43,43
751,Grill Emperor,1,3964,396.4,58,58
752,Herbal Wellness,1,1200,120,358,358
753,Zest Market,1,18180,1818,265,265
754,Marketplace Central,1,2030,203,20,20
755,Marketplace Central,1,1240,124,295,295
756,Family Grocers,1,1464,146.4,265,20
756,Marketplace Central,1,930,93,20,20
757,Zest Market,1,1700,170,152,152
758,Threads Royale,1,490,49,307,307
759,Family Grocers,1,1090,109,258,258
760,Marketplace Central,1,592,59.2,22,22
761,Grill Emperor,1,1160,116,509,509
762,Marketplace Central,1,5000,500,68,57
762,Marketplace Central,2,6640,664,57,57
763,Threads Royale,1,1680,168,222,222
764,Family Grocers,1,26930,2693,255,20
764,Family Grocers,2,25952,2595.2,46,20
764,Threads Royale,1,5900,590,20,20
765,Marketplace Central,1,1680,168,283,283
766,Family Grocers,1,1708,170.8,179,19
766,Grill Emperor,1,500,50,19,19
767,Marketplace Central,1,2050,205,20,20
768,Family Grocers,1,3200,320,213,213
769,Grill Emperor,1,1600,160,340,96
769,Grill Emperor,2,940,94,96,96
770,Marketplace Central,1,2340,234,9,9
771,Marketplace Central,1,3020,302,270,270
772,Marketplace Central,1,2050,205,41,41
773,Herbal Wellness,1,1260,126,445,445
774,Marketplace Central,1,3220,322,14,14
775,Smokehouse Grill,1,2940,294,34,34
776,Herbal Wellness,1,1140,114,375,375
777,Marketplace Central,1,2070,207,6,6
778,Grill Emperor,1,960,96,28,28
779,Marketplace Central,1,1600,160,34,34
780,Grill Emperor,1,1960,196,222,222
781,Quick Stop,1,1140,114,345,345
781,Quick Stop,2,1140,114,345,345
782,Marketplace Central,1,1880,188,287,287
783,Family Grocers,1,1900,190,161,55
783,Family Grocers,2,9000,900,55,55
783,Cakeland,1,4780,478,228,55
783,Cakeland,2,500,50,228,55
783,Cakeland,3,3080,308,187,55
784,Smokehouse Grill,1,2000,200,251,251
785,Marketplace Central,1,2080,208,41,41
785,Threads Royale,1,3340,334,224,41
786,Marketplace Central,1,1680,168,122,122
787,Threads Royale,1,1725,172.5,41,41
788,Marketplace Central,1,33150,3315,6,6
788,Gizmo Genius,1,12920,1292,298,6
788,Zest Market,1,2670,267,298,6
789,Marketplace Central,1,1200,120,235,235
790,Marketplace Central,1,1579,157.9,148,148
791,Zest Market,1,1800,180,103,103
792,Marketplace Central,1,2000,200,127,127
793,Marketplace Central,1,4640,464,11,11
794,Family Grocers,1,4000,400,68,68
795,Marketplace Central,1,2480,248,24,24
796,Grill Emperor,1,1700,170,372,13
796,Marketplace Central,1,8670,867,13,13
797,Grill Emperor,1,4780,478,54,54
798,Marketplace Central,1,2200,220,103,103
799,Marketplace Central,1,6653,665.3,278,21
799,Marketplace Central,2,5260,526,21,21
800,Marketplace Central,1,1000,100,304,80
800,Marketplace Central,2,920,92,301,80
800,Marketplace Central,3,640,64,80,80
801,Smokehouse Grill,1,8320,832,351,351
802,Marketplace Central,1,1440,144,326,5
802,Marketplace Central,2,853,85.3,5,5
803,Threads Royale,1,3400,340,192,192
804,Marketplace Central,1,2100,210,185,185
805,Grill Emperor,1,2717,271.7,114,114
806,Family Grocers,1,6621,662.1,298,18
806,Family Grocers,2,3280,328,197,18
806,Marketplace Central,1,2100,210,18,18
807,Cakeland,1,2160,216,25,25
808,Grill Emperor,1,14000,1400,523,6
808,Grill Emperor,2,21223,2122.3,273,6
808,Marketplace Central,1,16000,1600,118,6
808,Marketplace Central,2,6000,600,73,6
808,Marketplace Central,3,5000,500,6,6
809,Marketplace Central,1,315,31.5,80,80
810,Marketplace Central,1,2940,294,239,239
811,Grill Emperor,1,2807,280.7,139,139
812,Marketplace Central,1,4400,440,281,40
812,Marketplace Central,2,3540,354,114,40
812,Marketplace Central,3,1900,190,40,40
813,Herbal Wellness,1,1560,156,300,300
814,Family Grocers,1,1943,194.3,169,169
815,Marketplace Central,1,2000,200,80,80
816,Herbal Wellness,1,1140,114,421,421
817,Marketplace Central,1,9240,924,78,13
817,Marketplace Central,2,2120,212,13,13
817,Cakeland,1,1862,186.2,251,13
818,Threads Royale,1,1220,122,306,306
819,Marketplace Central,1,1770,177,254,254
820,Herbal Wellness,1,1520,152,314,314
821,Marketplace Central,1,4640,464,97,97
822,Marketplace Central,1,1310,131,271,271
823,Marketplace Central,1,1365,136.5,307,307
824,Marketplace Central,1,3409,340.9,244,244
825,Zest Market,1,2180,218,190,190
826,Marketplace Central,1,1000,100,277,277
827,Threads Royale,1,2500,250,142,142
828,Family Grocers,1,1719,171.9,249,249
829,TouchTech Innovations,1,13300,1330,34,34
830,Marketplace Central,1,1340,134,174,174
831,Marketplace Central,1,2420,242,78,78
832,Marketplace Central,1,2120,212,233,233
833,Marketplace Central,1,1540,154,330,330
834,Threads Royale,1,1000,100,319,319
835,Marketplace Central,1,4820,482,223,223
836,Marketplace Central,1,1660,166,334,334
837,Family Grocers,1,1340,134,193,193
838,Grill Emperor,1,1780,178,207,207
839,Family Grocers,1,1426,142.6,194,194
840,Family Grocers,1,1000,100,252,240
840,Family Grocers,2,1106,110.6,240,240
841,Family Grocers,1,2900,290,104,104
842,Marketplace Central,1,2180,218,14,14
843,Marketplace Central,1,1920,192,133,133
844,Aroma Beans,1,5620,562,288,202
844,Aroma Beans,2,2420,242,202,202
845,Grill Emperor,1,896,89.6,266,266
846,Marketplace Central,1,5560,556,168,168
847,Marketplace Central,1,7240,724,19,19
848,Grill Emperor,1,2000,200,262,57
848,Smokehouse Grill,1,2120,212,57,57
849,Herbal Wellness,1,1840,184,363,363
850,Marketplace Central,1,2040,204,44,44
851,Family Grocers,1,340,34,200,197
851,Family Grocers,2,60,6,197,197
852,Family Grocers,1,3097,309.7,124,124
853,Threads Royale,1,2000,200,69,69
854,Marketplace Central,1,2360,236,269,269
855,Herbal Wellness,1,3320,332,264,48
855,Herbal Wellness,2,3440,344,48,48
856,Marketplace Central,1,2570,257,255,255
857,Aroma Beans,1,2000,200,353,353
858,Marketplace Central,1,6320,632,292,41
858,Marketplace Central,2,7050,705,41,41
859,Grill Emperor,1,2080,208,29,29
860,Marketplace Central,1,1200,120,194,194
861,Marketplace Central,1,2510,251,254,254
862,Quick Stop,1,1360,136,107,107
863,Marketplace Central,1,1280,128,247,247
864,Marketplace Central,1,1640,164,87,87
865,Grill Emperor,1,2880,288,12,12
866,Playland,1,2530,253,251,251
867,Marketplace Central,1,2000,200,64,64
868,Marketplace Central,1,1000,100,320,320
869,Family Grocers,1,1754,175.4,166,166
870,Family Grocers,1,1071,107.1,269,269
871,Marketplace Central,1,3040,304,200,200
872,Nuts & Seeds Co.,1,2040,204,62,62
873,Marketplace Central,1,3970,397,260,86
873,Marketplace Central,2,3460,346,86,86
874,Nuts & Seeds Co.,1,1800,180,242,242
875,Family Grocers,1,1236,123.6,270,20
875,Family Grocers,2,463,46.3,154,20
875,Threads Royale,1,560,56,20,20
876,Marketplace Central,1,2230,223,34,34
877,Marketplace Central,1,4740,474,27,27
877,Mamma Mia,1,3980,398,405,27
878,Family Grocers,1,4798,479.8,192,58
878,Family Grocers,2,1880,188,58,58
879,Threads Royale,1,2700,270,162,162
880,Marketplace Central,1,2720,272,76,76
881,Marketplace Central,1,8000,800,29,29
882,Marketplace Central,1,2400,240,244,244
883,Nuts & Seeds Co.,1,700,70,6,6
884,Marketplace Central,1,1500,150,237,41
884,Marketplace Central,2,380,38,41,41
885,Threads Royale,1,2500,250,27,27
886,Grill Emperor,1,1402,140.2,402,402
887,Smokehouse Grill,1,1963,196.3,5,5
888,Marketplace Central,1,1250,125,251,251
889,Family Grocers,1,940,94,143,143
890,Marketplace Central,1,16480,1648,66,66
891,Marketplace Central,1,2580,258,300,96
891,Marketplace Central,2,2180,218,96,96
892,Marketplace Central,1,2105,210.5,86,86
893,Family Grocers,1,1208,120.8,230,230
894,Marketplace Central,1,2260,226,80,80
895,Marketplace Central,1,2120,212,18,18
896,Marketplace Central,1,1460,146,91,91
897,Marketplace Central,1,2580,258,239,239
898,Family Grocers,1,1868,186.8,46,46
899,Herbal Wellness,1,4600,460,104,104
900,Herbal Wellness,1,1680,168,212,212
901,Marketplace Central,1,1690,169,305,305
902,Marketplace Central,1,2260,226,20,20
903,Marketplace Central,1,800,80,6,6
903,Nuts & Seeds Co.,1,1040,104,350,6
904,Marketplace Central,1,3220,322,54,54
905,Grill Emperor,1,2033,203.3,344,344
906,Family Grocers,1,2943,294.3,266,266
907,Marketplace Central,1,7800,780,230,230
908,Threads Royale,1,2700,270,4,4
909,Peppers Diner,1,2080,208,314,314
910,Marketplace Central,1,2560,256,49,49
911,Marketplace Central,1,2220,222,248,20
911,Marketplace Central,2,7740,774,39,20
911,Marketplace Central,3,20000,2000,20,20
911,Aroma Beans,1,5000,500,349,20
912,Sweets & Fizz,1,1500,150,13,13
913,Nuts & Seeds Co.,1,1580,158,379,84
913,Nuts & Seeds Co.,2,940,94,84,84
914,Family Grocers,1,436,43.6,34,34
915,Family Grocers,1,3100,310,78,78
916,Grill Emperor,1,4260,426,15,15
916,Marketplace Central,1,4400,440,269,15
917,Marketplace Central,1,1620,162,47,47
918,Marketplace Central,1,7540,754,64,64
919,Marketplace Central,1,2440,244,233,233
920,Marketplace Central,1,1510,151,27,27
921,Nuts & Seeds Co.,1,980,98,537,70
921,Herbal Wellness,1,1220,122,394,70
921,Herbal Wellness,2,1100,110,172,70
921,Herbal Wellness,3,480,48,70,70
